time@s;hal.CNT_diag2_pc@%;ap.temp_PCB@C;ap.temp_EXT@C;pm.vsi_DC@%;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_kmh@km/h;pm.lu_mq_load@Nm;pm.const_fb_U@V;pm.watt_drain_wA@A;pm.watt_consumed_Wh@Wh;pm.watt_reverted_Wh@Wh;pm.kalman_bias_Q@V;pm.watt_drain_wP@W;pm.watt_traveled_km@km;pm.watt_fuel_gauge@%;
81.1744;71.5;45.7;37.5;2.78;0.722;-0.019;1.5;0.162;48.941;0.003;27011709.213;NaN;NaN;0.2;2.677;NaN;
81.2244;72.0;45.7;37.5;2.97;0.738;-0.203;1.7;-0.018;48.941;0.002;27011709.213;NaN;NaN;0.1;2.677;NaN;
81.2744;72.4;45.7;37.5;1.41;-0.246;0.673;1.6;0.053;48.941;0.004;27011709.213;NaN;NaN;0.2;2.677;NaN;
81.3244;72.9;45.7;37.4;2.50;-0.752;-0.120;1.3;0.152;48.919;0.005;27011709.213;NaN;NaN;0.3;2.677;NaN;
81.3744;72.8;45.7;37.4;1.44;0.609;0.230;1.3;0.089;48.941;0.002;27011709.213;NaN;NaN;0.1;2.677;NaN;
81.4244;71.7;45.7;37.5;1.60;0.139;0.319;1.3;0.052;48.919;0.003;27011709.213;NaN;NaN;0.1;2.677;NaN;
81.4744;71.7;45.7;37.5;1.94;-0.482;-0.109;1.3;0.031;48.941;0.001;27011709.213;NaN;NaN;0.0;2.677;NaN;
81.5245;72.6;45.7;37.4;2.30;-0.628;0.105;1.3;0.018;48.941;0.006;27011709.213;NaN;NaN;0.3;2.677;NaN;
81.5745;72.6;45.7;37.4;1.59;-0.581;0.058;1.3;0.011;48.941;0.003;27011709.213;NaN;NaN;0.1;2.677;NaN;
81.6245;72.9;45.7;37.4;2.63;-0.426;-0.222;1.3;0.006;48.941;0.004;27011709.213;NaN;NaN;0.2;2.677;NaN;
81.6745;72.0;45.7;37.4;1.66;0.196;0.236;1.3;0.012;48.941;0.001;27011709.213;NaN;NaN;0.1;2.677;NaN;
81.7245;72.0;45.7;37.5;2.31;-0.438;0.036;1.3;0.007;48.941;0.005;27011709.213;NaN;NaN;0.2;2.677;NaN;
81.7745;71.8;45.7;37.5;2.16;-0.010;-0.157;1.3;0.004;48.941;0.002;27011709.213;NaN;NaN;0.1;2.677;NaN;
81.8245;72.6;45.7;37.6;2.17;-0.716;0.294;1.1;0.096;48.941;0.005;27011709.213;NaN;NaN;0.2;2.677;NaN;
81.8746;72.8;45.7;37.6;1.50;0.486;0.831;1.1;0.056;48.941;0.004;27011709.213;NaN;NaN;0.2;2.677;NaN;
81.9246;72.9;45.7;37.6;2.78;-0.562;-0.251;1.4;-0.099;48.941;0.002;27011709.213;NaN;NaN;0.1;2.678;NaN;
81.9746;72.3;45.7;37.6;2.47;0.037;-0.342;1.2;0.028;48.941;0.002;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.0246;71.5;45.7;37.4;1.78;-0.423;0.363;1.2;0.016;48.941;0.002;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.0746;72.0;45.7;37.4;2.30;0.556;-0.038;1.2;0.009;48.919;0.003;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.1246;72.6;45.7;37.5;2.30;0.420;-0.232;1.2;0.006;48.941;0.005;27011709.213;NaN;NaN;0.2;2.678;NaN;
82.1747;72.9;45.7;37.5;2.49;0.342;-0.229;1.2;0.003;48.941;0.003;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.2247;72.9;45.7;37.6;2.52;0.063;-0.274;1.2;0.002;48.941;0.001;27011709.213;NaN;NaN;0.0;2.678;NaN;
82.2747;72.3;45.7;37.6;0.80;-0.179;0.625;1.1;0.041;48.941;0.002;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.3247;71.5;45.6;37.5;1.59;-0.294;0.328;1.1;0.024;48.941;0.002;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.3747;72.0;45.6;37.5;2.54;0.449;-0.217;1.4;-0.114;48.919;0.003;27011709.213;NaN;NaN;0.2;2.678;NaN;
82.4247;72.6;45.6;37.5;1.64;-0.274;0.423;1.4;-0.048;48.941;0.002;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.4747;72.9;45.6;37.5;3.23;0.037;-0.681;1.3;-0.017;48.941;0.003;27011709.213;NaN;NaN;0.2;2.678;NaN;
82.5248;72.8;45.6;37.4;2.66;-0.192;-0.364;1.3;-0.010;48.941;0.001;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.5748;72.3;45.6;37.4;1.99;-0.314;0.167;1.1;0.107;48.941;0.003;27011709.213;NaN;NaN;0.2;2.678;NaN;
82.6248;71.7;45.6;37.5;2.78;-0.095;-0.538;1.5;-0.213;48.919;0.001;27011709.213;NaN;NaN;0.1;2.678;NaN;
82.6748;72.6;45.6;37.5;2.97;-0.964;0.040;1.6;-0.125;48.941;0.004;27011709.213;NaN;NaN;0.2;2.678;NaN;
82.7248;72.8;45.6;37.5;1.33;-0.446;0.385;1.4;0.018;48.941;0.003;27011709.213;NaN;NaN;0.2;2.678;NaN;
82.7748;72.9;45.6;37.5;2.68;-0.130;-0.247;1.4;0.011;48.963;0.001;27011709.213;NaN;NaN;0.0;2.678;NaN;
82.8248;71.9;45.6;37.4;2.56;0.090;3.455;1.4;0.065;48.941;0.082;27011709.213;NaN;NaN;4.0;2.678;NaN;
82.8749;71.6;45.6;37.4;2.91;0.141;3.433;1.7;0.124;48.941;0.089;27011709.213;NaN;NaN;4.3;2.678;NaN;
82.9249;72.5;45.6;37.4;2.69;0.437;4.314;1.7;0.309;48.941;0.106;27011709.213;NaN;NaN;5.2;2.678;NaN;
82.9749;72.8;45.6;37.4;3.07;-0.562;2.764;1.7;0.393;48.919;0.068;27011709.213;NaN;NaN;3.3;2.678;NaN;
83.0249;72.2;45.6;37.4;2.78;0.256;1.778;1.6;0.380;48.941;0.041;27011709.213;NaN;NaN;2.0;2.678;NaN;
83.0749;71.6;45.6;37.4;3.25;-0.405;14.855;1.6;0.611;48.919;0.466;27011709.213;NaN;NaN;22.8;2.678;NaN;
83.1249;72.4;45.6;37.3;5.12;0.384;72.459;2.3;2.859;48.680;3.111;27011709.213;NaN;NaN;151.5;2.678;NaN;
83.1750;72.7;45.6;37.3;10.10;1.362;202.180;3.5;10.370;47.677;16.718;27011709.213;NaN;NaN;797.1;2.678;NaN;
83.2250;71.9;45.6;37.2;17.30;-0.266;400.022;5.0;26.551;43.908;57.017;27011709.213;NaN;NaN;2503.5;2.678;NaN;
83.2750;68.5;45.6;37.2;14.43;2.187;369.885;2.7;40.306;45.237;43.476;27011709.213;NaN;NaN;1966.7;2.679;NaN;
83.3250;67.2;45.6;37.2;14.36;0.892;380.349;1.7;45.605;45.084;42.606;27011709.213;NaN;NaN;1920.9;2.679;NaN;
83.3750;67.6;45.6;37.2;13.71;-0.004;376.651;1.8;47.804;45.193;43.123;27011709.213;NaN;NaN;1948.9;2.679;NaN;
83.4250;69.6;45.6;37.3;49.11;13.614;415.795;-6.8;57.200;44.605;59.158;27011709.213;NaN;NaN;2638.7;2.679;NaN;
83.4750;68.6;45.6;37.3;57.53;-16.209;353.499;7.8;47.801;43.755;56.775;27011709.213;NaN;NaN;2484.2;2.679;NaN;
83.5251;69.2;45.7;41.2;41.80;-3.443;391.059;-2.6;56.100;43.559;75.525;27011709.213;NaN;NaN;3289.8;2.679;NaN;
83.5751;69.4;45.7;41.2;31.64;-8.746;321.346;18.3;41.301;43.472;66.855;27011709.213;NaN;NaN;2906.3;2.679;NaN;
83.6251;69.6;45.7;40.2;27.39;2.366;339.555;8.4;49.131;43.777;65.386;27011709.213;NaN;NaN;2862.4;2.679;NaN;
83.6751;67.3;45.7;40.2;16.66;1.437;390.212;5.0;52.093;42.818;68.831;27011709.213;NaN;NaN;2947.2;2.679;NaN;
83.7251;67.7;45.8;40.2;21.53;0.121;391.319;4.7;52.771;42.317;76.118;27011709.213;NaN;NaN;3221.1;2.679;NaN;
83.7751;69.0;45.8;40.2;61.91;11.371;399.819;1.8;55.487;42.535;79.637;27011709.213;NaN;NaN;3387.4;2.679;NaN;
83.8251;67.2;45.8;39.8;30.18;-0.747;359.923;10.8;49.437;42.230;81.425;27011709.213;NaN;NaN;3438.6;2.679;NaN;
83.8752;68.4;45.8;39.8;100.84;-24.943;295.360;20.5;43.089;41.990;72.689;27011709.213;NaN;NaN;3052.2;2.680;NaN;
83.9252;69.8;45.8;39.5;38.35;8.485;352.095;9.3;50.366;41.729;85.370;27011709.213;NaN;NaN;3562.4;2.680;NaN;
83.9752;67.5;45.8;39.5;93.44;-26.753;294.837;18.3;43.104;41.489;73.203;27011709.213;NaN;NaN;3037.1;2.680;NaN;
84.0252;69.2;45.9;40.2;72.56;-20.243;300.344;18.4;42.210;41.511;77.701;27011709.213;NaN;NaN;3225.4;2.680;NaN;
84.0752;68.8;45.9;40.2;76.91;-20.861;287.706;19.2;41.131;41.402;77.360;27011709.213;NaN;NaN;3202.9;2.680;NaN;
84.1252;69.2;46.0;42.2;86.37;-6.152;294.199;17.3;41.825;41.380;76.147;27011709.213;NaN;NaN;3150.9;2.680;NaN;
84.1753;69.8;46.0;42.2;111.94;-21.198;268.830;20.2;39.281;41.402;71.689;27011709.213;NaN;NaN;2968.1;2.681;NaN;
84.2253;67.3;46.1;41.8;65.31;18.697;306.687;14.1;43.272;41.402;97.792;27011709.213;NaN;NaN;4048.8;2.681;NaN;
84.2753;69.0;46.1;41.8;87.60;-9.095;275.936;20.1;38.374;41.206;76.322;27011709.213;NaN;NaN;3144.9;2.681;NaN;
84.3253;69.5;46.3;40.9;113.82;-14.246;254.273;21.8;36.839;41.271;76.810;27011709.213;NaN;NaN;3170.0;2.682;NaN;
84.3753;69.3;46.3;40.9;102.52;15.875;255.477;24.2;34.703;41.118;83.088;27011709.213;NaN;NaN;3416.4;2.682;NaN;
84.4253;68.7;46.6;40.5;105.96;-22.816;236.369;23.2;35.198;41.293;78.698;27011709.213;NaN;NaN;3249.7;2.682;NaN;
84.4753;68.2;46.6;40.5;69.94;4.772;256.957;22.5;35.444;41.184;82.956;27011709.213;NaN;NaN;3416.5;2.682;NaN;
84.5254;69.2;46.8;39.7;105.52;-13.289;232.888;24.7;33.648;40.988;76.843;27011709.213;NaN;NaN;3149.6;2.683;NaN;
84.5754;69.3;46.8;39.7;103.12;-4.723;237.847;24.2;33.817;41.031;76.423;27011709.213;NaN;NaN;3135.7;2.683;NaN;
84.6254;69.2;47.0;39.6;96.62;-13.828;226.927;25.0;33.027;40.901;75.992;27011709.213;NaN;NaN;3108.1;2.683;NaN;
84.6754;69.2;47.0;39.6;121.60;5.734;225.814;27.7;30.812;40.944;77.487;27011709.213;NaN;NaN;3172.6;2.683;NaN;
84.7254;69.4;47.2;39.6;10.70;-4.398;244.995;20.1;36.260;40.922;86.028;27011709.213;NaN;NaN;3520.5;2.684;NaN;
84.7754;68.0;47.2;39.6;88.24;-12.232;217.184;25.0;32.450;41.118;78.228;27011709.213;NaN;NaN;3216.6;2.684;NaN;
84.8254;68.3;47.5;37.5;89.20;-14.930;216.504;27.2;30.707;41.031;78.708;27011709.213;NaN;NaN;3229.5;2.685;NaN;
84.8755;70.3;47.5;37.5;12.15;-9.776;236.438;22.7;33.940;40.813;86.406;27011709.213;NaN;NaN;3526.5;2.685;NaN;
84.9255;67.6;47.9;37.5;41.42;9.858;250.192;22.1;34.335;40.988;89.852;27011709.213;NaN;NaN;3682.8;2.685;NaN;
84.9755;69.8;47.9;37.5;14.24;-10.687;221.938;24.3;32.644;40.879;86.359;27011709.213;NaN;NaN;3530.3;2.685;NaN;
85.0255;69.4;48.2;38.0;68.71;-15.666;203.262;27.4;30.148;40.988;81.671;27011709.213;NaN;NaN;3347.5;2.686;NaN;
85.0755;69.6;48.2;38.0;37.73;5.613;235.374;23.8;32.741;40.879;90.292;27011713.981;NaN;NaN;3691.0;2.686;NaN;
85.1255;67.5;48.7;36.4;63.01;18.614;229.564;26.4;30.808;40.835;89.252;27011713.981;NaN;NaN;3644.6;2.686;NaN;
85.1756;69.1;48.7;36.4;50.25;10.517;231.903;24.1;32.427;41.010;91.108;27011713.981;NaN;NaN;3736.3;2.687;NaN;
85.2256;69.2;49.1;36.9;115.50;-10.936;196.208;30.3;27.831;40.944;77.470;27011713.981;NaN;NaN;3171.9;2.688;NaN;
85.2756;69.2;49.1;36.9;63.90;-0.702;204.777;27.2;30.064;40.879;78.211;27011713.981;NaN;NaN;3197.2;2.688;NaN;
85.3256;69.4;49.4;37.0;49.25;-0.379;202.754;28.3;29.220;40.813;79.718;27011713.981;NaN;NaN;3253.6;2.688;NaN;
85.3756;69.4;49.4;37.0;43.92;-3.732;202.831;28.0;29.446;40.770;81.312;27011713.981;NaN;NaN;3315.1;2.688;NaN;
85.4256;69.4;49.8;38.6;59.74;-6.932;196.305;28.9;28.746;40.748;80.486;27011713.981;NaN;NaN;3279.6;2.689;NaN;
85.4756;69.2;49.8;38.6;52.83;0.870;197.413;29.4;28.408;40.857;79.593;27011713.981;NaN;NaN;3251.9;2.689;NaN;
85.5257;68.4;50.0;38.7;65.30;1.321;199.075;30.5;27.618;40.901;79.497;27011713.981;NaN;NaN;3251.5;2.690;NaN;
85.5757;67.9;50.0;38.7;53.34;2.012;199.392;29.5;28.401;40.944;79.470;27011713.981;NaN;NaN;3253.8;2.690;NaN;
85.6257;67.9;50.4;38.9;58.50;-1.377;189.021;33.3;25.657;40.813;80.584;27011713.981;NaN;NaN;3288.9;2.691;NaN;
85.6757;69.0;50.4;38.9;53.40;-0.451;188.197;32.3;26.379;40.748;80.484;27011713.981;NaN;NaN;3279.6;2.691;NaN;
85.7257;67.9;50.6;39.6;51.48;-1.757;189.692;32.1;26.493;40.857;80.741;27011713.981;NaN;NaN;3298.8;2.691;NaN;
85.7757;68.3;50.6;39.6;53.92;-0.855;189.669;32.0;26.574;40.813;79.641;27011713.981;NaN;NaN;3250.4;2.692;NaN;
85.8257;69.2;50.9;40.8;54.95;-0.559;184.114;32.3;26.401;40.770;79.506;27011713.981;NaN;NaN;3241.4;2.692;NaN;
85.8758;67.9;50.9;40.8;54.68;-2.371;184.866;33.6;25.418;40.770;80.497;27011713.981;NaN;NaN;3281.9;2.693;NaN;
85.9258;69.1;51.2;41.5;57.38;1.806;185.021;32.2;26.445;40.792;79.410;27011713.981;NaN;NaN;3239.3;2.693;NaN;
85.9758;68.6;51.2;41.5;56.70;0.823;181.048;33.9;25.245;40.726;80.126;27011713.981;NaN;NaN;3263.2;2.694;NaN;
86.0258;67.9;51.5;41.2;58.32;1.464;182.773;32.8;26.062;40.813;79.312;27011713.981;NaN;NaN;3237.0;2.694;NaN;
86.0758;69.2;51.5;41.2;58.21;1.777;176.788;33.6;25.534;40.726;79.405;27011713.981;NaN;NaN;3233.9;2.695;NaN;
86.1258;69.0;51.8;40.9;60.41;-0.779;173.673;35.3;24.310;40.639;79.860;27011713.981;NaN;NaN;3245.4;2.695;NaN;
86.1758;68.3;51.8;40.9;55.70;0.152;178.070;34.7;24.807;40.704;80.022;27011713.981;NaN;NaN;3257.3;2.695;NaN;
86.2259;67.5;52.0;40.7;56.51;0.880;176.960;34.6;24.828;40.748;80.143;27011713.981;NaN;NaN;3265.7;2.696;NaN;
86.2759;67.9;52.0;40.7;59.27;-0.775;170.459;36.0;23.857;40.726;80.256;27011713.981;NaN;NaN;3268.5;2.697;NaN;
86.3259;67.9;52.3;40.4;59.50;0.199;170.110;36.2;23.761;40.704;80.577;27011713.981;NaN;NaN;3279.8;2.697;NaN;
86.3759;68.4;52.3;40.4;60.24;0.116;168.409;36.3;23.714;40.726;80.169;27011713.981;NaN;NaN;3265.0;2.698;NaN;
86.4259;68.4;52.6;40.0;62.10;0.328;166.937;36.9;23.311;40.683;80.524;27011713.981;NaN;NaN;3275.9;2.698;NaN;
86.4759;67.9;52.6;40.0;61.35;0.055;167.787;36.8;23.430;40.683;80.504;27011713.981;NaN;NaN;3275.1;2.698;NaN;
86.5260;68.4;52.8;39.2;59.21;-0.839;167.015;36.6;23.603;40.704;79.872;27011713.981;NaN;NaN;3251.1;2.699;NaN;
86.5760;67.9;52.8;39.2;61.84;-0.393;165.530;37.8;22.868;40.726;79.828;27011713.981;NaN;NaN;3251.1;2.700;NaN;
86.6260;68.3;53.0;39.5;60.42;0.796;166.484;37.1;23.433;40.661;79.405;27011713.981;NaN;NaN;3228.7;2.700;NaN;
86.6760;68.9;53.0;39.5;63.59;1.221;161.655;38.0;22.732;40.552;79.537;27011713.981;NaN;NaN;3225.4;2.701;NaN;
86.7260;69.2;53.2;39.5;60.11;-0.743;160.685;37.7;23.104;40.639;79.529;27011713.981;NaN;NaN;3232.0;2.702;NaN;
86.7760;67.5;53.2;39.5;63.46;1.222;161.826;38.2;22.723;40.704;79.902;27011713.981;NaN;NaN;3252.4;2.702;NaN;
86.8260;68.3;53.4;39.7;64.54;1.082;158.118;39.4;21.899;40.552;80.001;27011713.981;NaN;NaN;3244.2;2.702;NaN;
86.8761;69.2;53.4;39.7;60.96;-0.744;157.867;38.6;22.630;40.617;79.656;27011713.981;NaN;NaN;3235.4;2.703;NaN;
86.9261;67.9;53.6;39.4;66.00;-0.748;155.754;41.3;20.660;40.683;80.898;27011713.981;NaN;NaN;3291.1;2.703;NaN;
86.9761;69.7;53.6;39.4;64.69;1.158;154.021;39.4;22.163;40.574;79.675;27011713.981;NaN;NaN;3232.7;2.704;NaN;
87.0261;68.3;53.7;39.7;64.97;-0.381;155.807;41.3;20.842;40.661;80.942;27011713.981;NaN;NaN;3291.2;2.705;NaN;
87.0761;69.7;53.7;39.7;64.68;-0.325;154.163;39.5;22.227;40.596;79.666;27011713.981;NaN;NaN;3234.1;2.705;NaN;
87.1261;68.6;53.9;39.4;66.23;1.609;152.538;41.2;21.035;40.552;79.968;27011713.981;NaN;NaN;3242.9;2.706;NaN;
87.1761;68.6;53.9;39.4;62.57;-1.048;153.165;40.3;21.752;40.596;79.998;27011713.981;NaN;NaN;3247.6;2.706;NaN;
87.2262;69.3;54.1;39.4;66.92;-1.775;148.387;41.7;20.816;40.508;80.175;27011713.981;NaN;NaN;3247.8;2.707;NaN;
87.2762;68.3;54.1;39.4;66.13;0.444;150.087;41.9;20.772;40.508;79.808;27011713.981;NaN;NaN;3232.9;2.708;NaN;
87.3262;67.8;54.2;40.1;69.34;2.082;150.788;41.1;21.344;40.617;79.589;27011713.981;NaN;NaN;3232.7;2.708;NaN;
87.3762;69.1;54.2;40.1;67.00;0.703;148.442;41.1;21.467;40.530;79.289;27011713.981;NaN;NaN;3213.6;2.709;NaN;
87.4262;69.3;54.4;40.0;62.69;-1.828;147.325;41.7;21.092;40.443;80.076;27011713.981;NaN;NaN;3238.5;2.709;NaN;
87.4762;69.2;54.6;40.0;68.59;0.249;146.464;42.7;20.397;40.443;80.045;27011713.981;NaN;NaN;3237.2;2.709;NaN;
87.5263;68.1;54.6;40.1;71.28;1.926;145.566;43.1;20.239;40.508;79.608;27011713.981;NaN;NaN;3224.8;2.710;NaN;
87.5763;67.9;54.7;40.3;67.21;-2.298;143.729;44.5;19.251;40.552;80.220;27011713.981;NaN;NaN;3253.1;2.711;NaN;
87.6263;67.4;54.7;40.3;66.34;-1.010;129.917;44.4;19.149;40.944;73.126;27011713.981;NaN;NaN;2994.1;2.711;NaN;
87.6763;67.5;54.8;40.3;64.79;-0.482;142.252;43.4;19.494;40.748;78.768;27011713.981;NaN;NaN;3209.7;2.712;NaN;
87.7263;67.4;54.8;40.3;63.99;0.106;126.450;44.0;18.401;41.249;69.729;27011713.981;NaN;NaN;2876.3;2.712;NaN;
87.7763;67.5;55.0;40.6;63.02;-1.539;104.920;44.6;16.916;42.317;57.978;27011713.981;NaN;NaN;2453.4;2.713;NaN;
87.8264;67.4;55.0;40.6;60.83;-0.924;103.166;44.4;16.271;42.491;55.906;27011713.981;NaN;NaN;2375.5;2.714;NaN;
87.8764;67.5;55.1;40.4;60.84;-1.398;93.340;44.6;15.139;42.971;51.033;27011713.981;NaN;NaN;2192.9;2.714;NaN;
87.9264;67.4;55.1;40.4;60.40;-1.657;81.801;44.8;13.930;43.559;43.940;27011713.981;NaN;NaN;1914.0;2.715;NaN;
87.9764;67.4;55.2;40.5;62.97;0.223;78.756;44.1;13.343;44.017;39.978;27011713.981;NaN;NaN;1759.7;2.715;NaN;
88.0264;67.4;55.2;40.5;60.73;0.838;78.907;43.2;12.814;44.409;37.345;27011713.981;NaN;NaN;1658.4;2.716;NaN;
88.0764;67.9;55.3;40.8;56.14;0.889;68.308;43.7;11.291;44.801;33.938;27011713.981;NaN;NaN;1520.5;2.717;NaN;
88.1264;67.9;55.3;40.8;56.67;0.173;57.050;43.9;9.960;45.280;28.236;27011713.981;NaN;NaN;1278.5;2.717;NaN;
88.1765;67.9;55.4;40.6;57.11;0.764;50.464;43.7;9.008;45.564;24.748;27011713.981;NaN;NaN;1127.6;2.718;NaN;
88.2265;67.9;55.4;40.6;55.66;0.296;40.562;43.9;7.701;46.065;19.375;27011713.981;NaN;NaN;892.5;2.718;NaN;
88.2765;68.4;55.5;40.7;54.16;-0.416;35.266;43.7;6.797;46.305;16.914;27011713.981;NaN;NaN;783.2;2.719;NaN;
88.3265;68.4;55.5;40.7;53.35;1.090;30.467;43.4;5.937;46.544;14.621;27011713.981;NaN;NaN;680.5;2.720;NaN;
88.3765;67.9;55.6;40.6;52.84;0.299;23.081;43.4;4.926;46.915;10.845;27011713.981;NaN;NaN;508.8;2.720;NaN;
88.4265;67.9;55.6;40.6;52.27;0.387;17.073;43.3;4.027;47.176;8.269;27011713.981;NaN;NaN;390.1;2.721;NaN;
88.4765;67.9;55.7;40.6;51.12;0.279;13.524;43.1;3.240;47.416;5.966;27011713.981;NaN;NaN;282.9;2.721;NaN;
88.5266;67.4;55.7;40.6;53.18;-0.026;20.075;42.6;2.897;47.263;7.871;27011713.981;NaN;NaN;372.0;2.722;NaN;
88.5766;67.4;55.8;40.5;52.46;-0.457;11.165;43.0;2.351;47.438;5.347;27011713.981;NaN;NaN;253.6;2.723;NaN;
88.6266;67.4;55.8;40.5;51.51;-1.115;15.129;43.4;2.081;47.198;8.190;27011713.981;NaN;NaN;386.5;2.723;NaN;
88.6766;67.0;55.8;40.5;51.38;0.125;10.156;43.3;1.902;47.416;5.201;27011713.981;NaN;NaN;246.6;2.724;NaN;
88.7266;67.0;55.8;40.5;51.60;0.610;13.384;42.9;2.285;47.503;5.318;27011713.981;NaN;NaN;252.6;2.724;NaN;
88.7766;67.4;55.9;40.4;53.63;0.047;19.266;42.6;2.468;47.351;8.121;27011713.981;NaN;NaN;384.5;2.725;NaN;
88.8266;67.4;55.9;40.4;52.37;-0.019;32.576;42.8;2.620;46.958;14.558;27011713.981;NaN;NaN;683.6;2.726;NaN;
88.8767;68.3;55.9;40.4;52.38;1.191;18.984;43.0;2.709;47.176;8.819;27011713.981;NaN;NaN;416.1;2.726;NaN;
88.9267;68.3;55.9;40.4;52.10;0.282;24.042;42.9;2.944;47.002;10.117;27011713.981;NaN;NaN;475.5;2.727;NaN;
88.9767;68.3;55.9;40.4;53.96;0.199;21.714;42.7;3.322;47.176;9.454;27011713.981;NaN;NaN;446.0;2.728;NaN;
89.0267;68.4;55.9;40.4;51.48;-0.555;14.489;43.6;2.563;47.198;8.162;27011713.981;NaN;NaN;385.2;2.728;NaN;
89.0767;67.9;55.9;40.5;51.38;0.374;15.745;43.3;2.690;47.263;8.121;27011713.981;NaN;NaN;383.8;2.729;NaN;
89.1267;67.9;55.9;40.5;50.35;0.181;13.708;43.1;2.486;47.481;6.234;27011713.981;NaN;NaN;296.0;2.729;NaN;
89.1768;67.4;55.9;40.6;53.88;0.400;16.267;42.5;2.734;47.503;5.986;27011713.981;NaN;NaN;284.3;2.730;NaN;
89.2268;67.4;55.9;40.6;52.30;-0.385;14.575;43.0;2.337;47.481;7.167;27011713.981;NaN;NaN;340.3;2.731;NaN;
89.2768;67.3;55.9;40.4;50.88;-0.265;6.872;43.2;2.094;47.721;3.398;27011713.981;NaN;NaN;162.2;2.731;NaN;
89.3268;67.0;55.9;40.4;51.47;0.282;21.669;43.0;2.374;47.263;10.220;27011713.981;NaN;NaN;483.0;2.732;NaN;
89.3768;67.0;55.9;40.4;51.94;0.255;10.101;42.8;2.095;47.765;3.960;27011713.981;NaN;NaN;189.2;2.732;NaN;
89.4268;67.4;55.9;40.4;50.04;-0.082;0.650;43.0;1.426;48.048;0.241;27011713.981;NaN;NaN;11.6;2.733;NaN;
89.4768;67.4;55.9;40.3;49.53;-0.483;3.541;43.1;1.097;47.939;2.117;27011713.981;NaN;NaN;101.5;2.734;NaN;
89.5269;68.3;55.9;40.3;50.12;0.778;2.589;43.1;0.867;47.917;1.555;27011713.981;NaN;NaN;74.5;2.734;NaN;
89.5769;68.3;55.9;40.2;52.93;0.302;16.504;42.4;1.043;47.765;5.515;27011713.981;NaN;NaN;263.4;2.735;NaN;
89.6269;68.3;55.9;40.2;50.90;-0.009;1.386;42.8;0.697;48.113;0.418;27011713.981;NaN;NaN;20.1;2.735;NaN;
89.6769;68.4;55.8;40.2;50.39;-0.103;1.187;42.8;0.320;48.113;0.645;27011713.981;NaN;NaN;31.0;2.736;NaN;
89.7269;67.9;55.8;40.2;50.41;0.637;9.410;42.9;0.811;47.939;3.938;27011713.981;NaN;NaN;188.8;2.737;NaN;
89.7769;68.4;55.8;40.3;47.92;0.410;-3.782;43.0;0.455;48.244;-1.182;27011713.981;NaN;NaN;-57.0;2.737;NaN;
89.8269;67.8;55.8;40.3;47.58;-0.432;-6.611;43.2;-0.031;48.309;-2.120;27011713.981;NaN;NaN;-102.4;2.738;NaN;
89.8770;67.8;55.7;40.1;47.58;0.416;-4.849;42.8;-0.374;48.484;-2.987;27011713.981;NaN;NaN;-144.8;2.738;NaN;
89.9270;67.8;55.7;40.1;49.91;0.940;-8.003;42.3;-0.599;48.767;-5.977;27011713.981;NaN;NaN;-291.5;2.739;NaN;
89.9770;67.4;55.7;40.0;47.51;-0.986;-14.851;43.2;-1.301;48.658;-5.887;27011713.981;NaN;NaN;-286.5;2.740;NaN;
90.0270;67.4;55.7;40.0;47.58;-0.016;-8.172;43.1;-1.156;48.462;-2.832;27011713.981;NaN;NaN;-137.3;2.740;NaN;
90.0770;67.8;55.7;39.9;47.04;-0.558;-6.755;43.1;-1.584;48.440;-1.937;27011713.981;NaN;NaN;-93.8;2.741;NaN;
90.1270;67.8;55.7;39.9;47.74;0.563;-2.221;42.9;-1.155;48.375;-0.694;27011713.981;NaN;NaN;-33.6;2.741;NaN;
90.1770;68.7;55.6;40.0;49.56;-0.170;-0.851;42.7;-0.915;48.418;-0.663;27011713.981;NaN;NaN;-32.1;2.742;NaN;
90.2271;68.4;55.6;40.0;51.51;0.010;21.286;43.4;-0.580;47.089;12.021;27011713.981;NaN;NaN;566.1;2.743;NaN;
90.2771;68.3;55.5;40.0;52.94;0.300;23.966;42.8;1.980;47.285;8.860;27011713.981;NaN;NaN;418.9;2.743;NaN;
90.3271;68.4;55.5;40.0;56.52;0.882;49.043;43.3;3.335;45.934;25.218;27011713.981;NaN;NaN;1158.4;2.744;NaN;
90.3771;68.6;55.5;40.2;52.17;-1.120;32.422;43.7;4.418;46.588;15.877;27011713.981;NaN;NaN;739.7;2.744;NaN;
90.4271;67.9;55.5;40.2;54.10;0.784;45.737;43.1;5.302;46.217;22.360;27011713.981;NaN;NaN;1033.4;2.745;NaN;
90.4771;67.9;55.4;40.2;52.46;-0.345;35.431;43.2;5.180;46.610;16.897;27011713.981;NaN;NaN;787.6;2.746;NaN;
