pm.lu_iD@A;pm.lu_iQ@A;pm.flux_H;pm.lu_wS_rpm@rpm;pm.flux_lpf_E;pm.watt_lpf_wP@W;pm.const_lpf_U@V;ap.temp_PCB@C;
0.047;19.941;11;256.66;4.58E-4;464.3;38.012;55.6;
-0.173;19.912;11;274.81;4.89E-4;468.2;37.843;55.6;
0.033;19.956;11;270.14;3.67E-4;472.0;37.701;55.6;
-0.064;11.233;12;230.77;2.60E-4;194.4;42.221;55.6;
0.176;3.745;14;221.78;6.30E-5;52.5;44.154;55.6;
0.012;7.222;14;197.49;8.96E-5;103.5;43.504;55.6;
-0.041;11.308;13;191.66;2.08E-4;179.7;42.463;55.6;
0.010;15.123;13;197.79;2.08E-4;270.8;41.074;55.6;
-0.005;18.321;12;219.43;2.92E-4;367.2;39.574;55.5;
0.149;18.211;11;237.77;4.38E-4;377.9;39.312;55.5;
-0.334;16.374;12;234.85;3.75E-4;323.6;40.245;55.5;
0.112;15.713;12;223.55;2.15E-4;302.7;40.617;55.5;
-0.060;11.924;13;222.17;2.06E-4;211.4;41.921;55.6;
0.192;12.240;13;230.05;1.30E-4;223.8;41.776;55.6;
-0.246;12.864;13;243.01;2.79E-4;243.5;41.457;55.6;
-0.035;6.582;13;237.62;1.09E-4;107.8;43.407;55.6;
-0.021;1.229;14;226.03;5.62E-5;18.4;44.602;55.5;
0.136;-2.468;13;223.22;8.49E-5;-26.3;45.144;55.5;
-0.237;-8.347;17;218.80;1.61E-4;-67.6;45.713;55.6;
-0.094;-8.455;17;216.35;1.88E-4;-64.0;45.679;55.6;
-0.180;-8.405;16;211.19;2.74E-4;-64.9;45.659;55.5;
0.025;-7.305;17;228.88;1.29E-4;-66.3;45.680;55.5;
-0.005;0.422;17;246.27;1.23E-4;6.2;44.802;55.5;
-0.010;1.294;14;250.70;5.20E-5;17.0;44.657;55.5;
-0.269;4.363;14;266.34;6.80E-5;70.8;43.963;55.5;
0.020;6.704;13;272.43;7.97E-5;122.1;43.292;55.5;
-0.140;14.583;11;293.73;2.98E-4;327.8;40.289;55.5;
0.033;2.142;13;286.37;9.69E-5;36.7;44.379;55.5;
-0.180;2.097;14;265.88;6.24E-5;33.7;44.417;55.6;
-0.038;1.853;14;245.79;6.80E-5;25.9;44.566;55.6;
-0.126;0.822;14;223.04;6.11E-5;10.2;44.745;55.5;
-0.171;-0.242;24;200.54;1.14E-4;0.0;44.863;55.5;
0.051;1.487;15;192.15;5.82E-5;14.8;44.712;55.5;
-0.001;-1.412;22;178.59;6.97E-5;-14.9;45.095;55.5;
-0.070;-1.354;19;179.45;6.79E-5;-13.0;45.047;55.6;
0.091;-1.281;17;175.17;8.00E-5;-13.8;45.108;55.6;
-0.219;2.221;15;189.04;1.18E-4;25.3;44.605;55.5;
0.063;14.381;12;239.68;2.72E-4;284.1;40.958;55.5;
-0.150;16.188;12;242.62;3.44E-4;336.8;40.133;55.5;
0.080;15.603;11;278.87;2.36E-4;342.1;40.016;55.5;
0.179;5.530;13;254.55;1.30E-4;95.2;43.610;55.5;
0.014;-4.974;18;217.55;1.19E-4;-46.9;45.461;55.5;
-0.092;-5.462;16;193.38;1.34E-4;-42.2;45.461;55.5;
0.299;-5.214;17;169.24;1.29E-4;-36.9;45.381;55.5;
-0.201;1.808;17;173.85;8.96E-5;16.3;44.663;55.7;
0.040;2.316;14;190.36;5.37E-5;26.5;44.554;55.7;
0.044;7.405;14;191.40;1.09E-4;100.5;43.627;55.5;
-0.287;8.862;13;213.69;1.36E-4;136.0;43.118;55.5;
0.066;5.896;13;210.96;1.13E-4;83.2;43.808;55.5;
0.180;5.260;14;200.70;9.03E-5;71.5;43.990;55.5;
-0.020;3.813;14;201.17;7.57E-5;49.6;44.258;55.4;
-0.281;4.388;14;190.39;6.21E-5;54.5;44.209;55.4;
-0.149;11.092;13;199.37;1.43E-4;176.6;42.548;55.4;
-0.171;14.023;12;203.54;2.51E-4;241.4;41.633;55.4;
0.167;18.552;12;225.83;3.46E-4;380.7;39.376;55.4;
-0.054;15.651;12;239.56;3.47E-4;307.1;40.550;55.4;
-0.130;8.877;13;211.88;1.73E-4;140.3;43.018;55.4;
-0.077;5.737;14;206.76;8.32E-5;80.1;43.842;55.4;
-0.089;3.781;14;200.43;6.05E-5;49.8;44.263;55.4;
-0.059;3.347;14;195.16;5.28E-5;41.1;44.355;55.4;
0.191;-9.356;16;180.18;1.52E-4;-50.9;45.575;55.3;
0.165;-10.866;16;170.86;1.92E-4;-46.6;45.515;55.3;
0.375;-10.694;16;153.26;1.19E-4;-38.2;45.423;55.3;
-0.111;-14.743;16;151.25;2.92E-4;-18.4;45.192;55.3;
0.118;9.809;15;170.34;3.02E-4;136.7;43.161;55.3;
-0.184;14.744;12;195.26;2.27E-4;254.7;41.378;55.3;
-0.059;15.309;12;210.81;2.43E-4;279.1;41.071;55.3;
-0.202;8.549;12;219.61;1.45E-4;134.4;43.109;55.3;
-0.006;-4.850;17;186.01;1.13E-4;-37.8;45.378;55.3;
0.035;-1.587;17;159.69;1.17E-4;-13.0;45.088;55.3;
-0.018;4.626;14;154.00;7.68E-5;47.6;44.286;55.2;
0.014;13.402;13;174.25;1.56E-4;208.6;42.078;55.2;
0.002;15.845;12;200.75;2.45E-4;283.7;40.966;55.3;
-0.192;12.268;12;198.89;2.11E-4;201.3;42.123;55.3;
-0.025;4.859;13;174.79;8.07E-5;57.4;44.163;55.2;
0.059;3.491;14;162.63;6.76E-5;36.2;44.450;55.2;
0.326;4.164;14;160.88;6.41E-5;46.7;44.327;55.2;
-0.187;13.836;13;160.91;2.28E-4;210.3;42.097;55.2;
0.236;19.413;12;180.03;4.22E-4;357.6;39.757;55.2;
-0.207;17.604;12;198.98;3.01E-4;324.5;40.243;55.2;
0.231;10.843;12;203.76;1.63E-4;172.1;42.553;55.3;
0.105;5.909;13;186.78;9.67E-5;75.1;43.907;55.3;
0.018;1.766;14;170.92;6.04E-5;17.6;44.667;55.1;
-0.141;1.544;14;154.45;6.34E-5;12.9;44.708;55.1;
0.019;1.374;13;149.45;6.20E-5;12.6;44.743;55.1;
0.143;1.437;13;151.34;6.06E-5;13.0;44.760;55.1;
0.432;12.798;13;164.43;1.46E-4;190.1;42.366;55.1;
0.116;15.153;12;183.81;2.55E-4;254.4;41.384;55.1;
-0.167;12.882;12;193.22;1.84E-4;206.6;42.100;55.0;
0.102;8.043;13;183.02;1.21E-4;108.0;43.507;55.0;
0.104;1.911;14;184.80;6.28E-5;24.1;44.573;55.1;
-0.100;0.976;12;165.16;5.01E-5;10.2;44.777;55.1;
-0.012;0.858;11;158.51;4.84E-5;8.6;44.818;55.0;
0.271;2.189;14;155.37;5.24E-5;21.8;44.656;55.0;
0.209;4.015;14;153.18;7.00E-5;42.7;44.373;55.0;
-0.018;7.998;14;158.90;8.48E-5;100.4;43.628;55.0;
0.096;7.548;13;166.70;1.07E-4;93.5;43.727;55.0;
-0.047;3.460;14;153.43;5.86E-5;33.7;44.490;55.0;
0.050;0.920;14;147.12;6.29E-5;9.5;44.835;54.9;
-0.040;9.784;14;142.72;1.91E-4;120.3;43.408;54.9;
-0.133;16.789;12;152.87;3.30E-4;264.7;41.320;54.9;
-0.331;16.192;12;166.42;3.06E-4;265.8;41.318;54.9;
0.029;8.781;13;172.14;1.90E-4;116.6;43.418;54.9;
0.001;6.340;13;160.74;9.17E-5;73.7;43.977;54.9;
0.036;11.697;13;140.23;1.80E-4;153.3;42.941;54.9;
-0.098;14.831;12;160.64;3.35E-4;228.9;41.855;54.9;
0.096;15.841;12;162.26;3.07E-4;255.9;41.456;54.9;
0.004;16.912;12;172.02;2.21E-4;287.8;40.908;54.9;
-0.143;16.791;12;180.99;1.93E-4;287.0;40.924;54.8;
0.036;19.164;12;176.87;4.29E-4;347.1;40.020;54.8;
0.457;19.940;12;171.08;6.14E-4;366.9;39.598;54.9;
0.034;20.127;12;184.92;5.51E-4;371.6;39.555;54.9;
-0.031;20.049;12;172.41;3.12E-4;366.7;39.556;54.8;
0.174;19.954;11;191.10;4.68E-4;383.6;39.364;54.8;
-0.236;20.286;11;181.04;5.01E-4;382.3;39.345;54.9;
0.020;20.164;12;181.51;5.19E-4;384.7;39.259;54.9;
0.036;20.010;11;195.39;3.25E-4;387.2;39.179;54.8;
0.058;20.012;11;199.74;4.07E-4;393.3;39.143;54.8;
-0.176;19.968;11;206.42;4.02E-4;389.4;39.184;54.8;
-0.073;15.139;11;198.45;4.53E-4;259.2;41.205;54.8;
0.015;9.629;13;188.92;9.24E-5;141.6;42.948;54.8;
-0.084;19.359;12;191.54;3.85E-4;368.3;39.523;54.8;
-0.086;20.162;11;187.21;4.29E-4;388.1;39.192;54.7;
-0.150;19.996;11;210.42;4.05E-4;406.4;38.899;54.7;
-0.005;20.002;11;212.16;3.29E-4;412.5;38.727;54.7;
0.057;19.796;11;215.77;3.54E-4;404.2;38.912;54.7;
-0.135;19.874;11;224.55;3.11E-4;410.1;38.693;54.7;
-0.135;19.771;11;222.12;3.19E-4;407.3;38.836;54.7;
0.001;20.201;11;214.69;2.76E-4;416.1;38.701;54.7;
-0.039;20.191;11;212.23;4.48E-4;414.8;38.616;54.7;
0.433;19.786;11;231.54;4.13E-4;424.1;38.530;54.7;
0.261;20.076;11;220.89;2.55E-4;418.2;38.668;54.7;
0.056;19.947;11;225.04;3.21E-4;416.3;38.566;54.8;
-0.058;20.017;11;233.43;2.96E-4;430.4;38.323;54.8;
0.153;20.085;11;224.57;3.25E-4;428.2;38.433;54.7;
-0.013;19.685;11;245.05;3.08E-4;425.7;38.387;54.7;
0.057;20.050;11;234.89;4.12E-4;430.6;38.314;54.7;
-0.042;19.685;11;251.31;4.06E-4;432.7;38.281;54.7;
-0.324;19.924;11;255.29;3.77E-4;444.2;38.089;54.7;
0.199;20.058;11;241.78;3.56E-4;445.3;38.063;54.7;
0.155;19.974;11;253.14;3.08E-4;456.3;37.810;54.6;
0.141;19.910;11;248.42;2.91E-4;450.1;38.071;54.6;
1.045;18.128;10;337.30;7.34E-4;460.3;37.226;54.5;
-0.305;20.192;10;273.08;8.40E-4;474.5;37.461;54.5;
0.113;19.782;11;275.78;4.80E-4;467.7;37.688;54.7;
0.167;20.267;10;259.97;1.02E-3;474.2;37.471;54.7;
0.109;19.706;11;280.51;4.72E-4;477.0;37.540;54.7;
0.215;20.122;10;267.91;9.24E-4;480.2;37.353;54.7;
0.175;20.049;11;271.81;6.30E-4;479.2;37.499;54.7;
-0.067;19.828;10;287.48;8.99E-4;477.5;37.276;54.7;
-0.486;20.263;10;290.40;6.84E-4;491.5;37.113;54.6;
0.068;19.830;10;294.48;9.95E-4;488.2;37.043;54.6;
-0.026;19.705;10;298.09;1.24E-3;492.2;36.870;54.7;
0.105;19.755;10;318.33;1.16E-3;502.6;36.864;54.7;
0.243;19.913;10;294.52;8.35E-4;498.7;36.881;54.7;
-0.035;19.767;9;317.56;1.54E-3;512.8;36.545;54.7;
-0.108;20.258;9;314.12;1.66E-3;518.5;36.492;54.7;
-0.156;19.916;9;331.12;1.55E-3;518.0;36.336;54.7;
-0.322;20.034;9;330.50;1.51E-3;522.1;36.245;54.7;
-0.371;20.065;9;326.29;1.48E-3;524.9;36.280;54.7;
-0.169;20.221;9;319.87;1.65E-3;530.8;36.221;54.7;
0.178;19.952;9;322.84;1.34E-3;526.8;36.247;54.7;
-0.147;19.915;9;327.27;1.23E-3;524.3;36.159;54.7;
0.004;20.163;9;317.15;1.15E-3;532.4;36.117;54.7;
-0.091;20.112;9;329.49;8.04E-4;531.5;36.162;54.7;
0.076;19.697;9;333.36;8.79E-4;520.1;36.369;54.7;
-1.248;20.356;8;329.68;1.65E-3;535.2;35.706;54.8;
-0.424;19.996;9;342.44;1.17E-3;541.2;35.653;54.8;
-0.140;20.264;9;329.53;1.13E-3;543.9;35.912;54.7;
0.160;19.816;9;343.18;6.50E-4;542.3;35.761;54.7;
-0.179;20.207;9;347.76;7.82E-4;561.3;35.282;54.7;
-0.045;20.144;9;347.43;6.60E-4;560.9;35.447;54.7;
-0.526;19.962;9;366.72;4.93E-4;565.0;35.292;54.7;
-0.681;19.866;9;371.58;7.34E-4;560.2;35.232;54.7;
-0.491;19.881;8;371.21;5.81E-4;559.0;35.328;54.7;
-0.030;19.685;9;360.82;6.98E-4;549.6;35.458;54.7;
-0.394;19.613;9;371.24;5.84E-4;561.9;35.296;54.7;
-0.224;19.603;8;370.87;7.23E-4;553.0;35.332;54.7;
-1.142;19.447;9;376.06;5.02E-4;558.7;35.267;54.7;
-3.062;20.401;8;368.37;5.09E-4;593.2;34.802;54.7;
-1.722;19.987;8;367.83;9.03E-4;573.7;34.801;54.7;
-2.356;21.042;8;356.88;5.78E-4;571.9;34.920;54.7;
-2.679;19.760;8;382.36;5.28E-4;588.0;34.810;54.7;
-2.088;19.529;9;379.48;4.61E-4;569.9;34.886;54.7;
-3.648;19.713;8;375.67;5.33E-4;580.8;34.749;54.8;
-2.255;19.498;9;379.26;4.94E-4;564.2;34.981;54.8;
-3.975;18.828;8;402.23;4.75E-4;572.6;34.805;54.7;
-3.972;19.258;8;395.66;5.74E-4;583.6;34.794;54.7;
-4.732;18.880;8;405.83;4.99E-4;583.0;34.763;54.7;
-5.160;18.510;7;410.33;4.74E-4;570.1;34.789;54.7;
-3.674;18.744;8;410.82;4.95E-4;574.1;34.775;54.8;
-3.459;18.479;8;408.83;4.56E-4;566.8;34.885;54.8;
-3.437;19.120;8;394.53;4.72E-4;563.2;34.952;54.7;
-4.077;19.518;8;398.02;4.72E-4;581.1;34.790;54.7;
-5.100;18.569;8;413.06;4.98E-4;575.0;34.775;54.7;
-4.590;18.294;7;419.23;4.13E-4;562.4;34.833;54.7;
-4.627;18.718;7;412.52;3.63E-4;570.3;34.780;54.8;
-5.086;18.461;7;419.95;3.57E-4;577.5;34.790;54.8;
-4.073;18.174;7;418.39;3.85E-4;566.1;34.878;54.8;
-5.939;17.968;7;426.71;3.30E-4;572.7;34.767;54.8;
-4.803;18.035;7;425.67;2.61E-4;563.8;34.871;54.8;
-5.693;17.615;7;434.27;3.53E-4;566.0;34.766;54.8;
-6.124;17.812;6;438.51;4.20E-4;571.1;34.778;54.8;
-5.355;18.207;6;424.46;3.38E-4;572.3;34.825;54.8;
-6.123;18.301;6;429.23;5.41E-4;576.2;34.771;54.8;
-6.265;17.373;6;447.26;4.73E-4;570.7;34.831;54.8;
-7.226;17.264;5;446.82;4.23E-4;566.5;34.803;54.8;
-7.200;17.111;5;457.70;3.83E-4;563.5;34.776;54.8;
-6.729;17.730;5;444.16;3.16E-4;563.8;34.804;54.8;
-6.923;17.104;5;456.95;3.21E-4;573.7;34.785;54.8;
-7.060;17.505;5;447.81;2.93E-4;570.4;34.770;54.9;
-6.531;16.586;5;469.72;3.21E-4;552.9;34.822;54.9;
-7.194;17.812;5;448.45;4.90E-4;567.9;34.750;54.9;
-8.365;16.983;5;465.01;4.78E-4;572.2;34.774;54.9;
-6.609;17.503;5;448.61;4.32E-4;559.2;34.828;54.8;
-8.424;16.764;4;464.14;3.86E-4;566.1;34.764;54.8;
-6.891;17.010;4;466.08;3.45E-4;557.3;34.908;54.9;
-7.570;16.682;4;470.60;3.79E-4;563.8;34.810;54.9;
-6.821;17.008;4;460.17;3.59E-4;564.2;34.844;54.8;
-6.636;17.594;4;451.60;5.73E-4;565.5;34.805;54.8;
-8.201;16.973;4;461.08;4.65E-4;562.9;34.763;54.9;
-6.603;18.698;4;422.23;3.96E-4;564.8;34.773;54.9;
-8.340;17.315;4;457.09;3.35E-4;561.2;34.793;54.9;
-8.275;16.697;4;474.12;3.21E-4;567.2;34.797;54.9;
-8.080;16.568;3;484.37;3.60E-4;558.3;34.796;54.9;
-7.325;16.662;3;472.29;4.79E-4;564.0;34.834;54.9;
-8.123;16.856;3;467.37;4.25E-4;564.8;34.759;55.0;
-7.906;16.763;3;472.76;2.93E-4;564.3;34.787;55.0;
-8.403;16.654;3;474.50;2.63E-4;563.6;34.790;54.9;
-8.236;16.922;3;473.47;3.10E-4;561.4;34.727;54.9;
-7.623;16.812;3;479.71;3.46E-4;558.3;34.774;55.0;
-8.355;16.797;2;471.11;4.01E-4;560.1;34.759;55.0;
-7.877;16.374;2;485.63;2.61E-4;561.1;34.822;55.0;
-9.381;15.904;2;497.20;3.23E-4;562.8;34.801;55.0;
-9.462;16.429;1;493.89;4.20E-4;559.9;34.771;54.9;
-8.136;16.357;2;489.67;3.82E-4;556.8;34.884;54.9;
-9.348;15.939;1;497.03;2.93E-4;558.2;34.769;55.0;
-8.638;14.903;1;531.32;2.59E-4;551.9;34.759;55.0;
-8.803;16.022;1;492.35;4.14E-4;559.0;34.788;54.9;
-9.400;15.725;1;504.54;4.70E-4;559.0;34.773;54.9;
-8.415;15.915;1;501.13;4.05E-4;554.3;34.902;55.0;
-9.574;16.078;0;495.16;3.03E-4;554.5;34.765;55.0;
-9.524;15.823;0;498.62;5.00E-4;557.5;34.782;55.0;
-9.619;16.154;0;504.59;4.45E-4;563.3;34.808;55.0;
-10.155;15.691;0;511.72;3.77E-4;552.9;34.795;55.0;
-10.095;15.718;0;513.92;3.40E-4;560.4;34.747;55.0;
-10.457;15.077;0;522.35;5.34E-4;556.0;34.753;55.0;
-9.725;15.590;0;508.04;4.31E-4;555.6;34.835;55.0;
-8.149;14.463;0;516.89;4.23E-4;489.5;36.197;55.0;
-0.071;4.941;10;514.94;9.42E-4;179.8;41.388;55.0;
0.161;5.173;11;506.52;5.99E-4;156.5;41.985;55.0;
-0.015;5.246;12;493.57;3.87E-4;154.1;42.055;55.0;
-0.204;4.876;12;487.00;1.30E-4;137.4;42.301;55.1;
0.235;4.088;12;500.35;1.31E-4;129.0;42.454;55.1;
-0.295;3.004;12;508.74;1.29E-4;93.1;42.995;55.0;
0.017;0.841;9;506.55;8.64E-5;22.7;43.913;55.0;
0.200;-1.155;20;492.47;1.69E-4;-27.4;44.572;55.0;
0.348;-2.347;17;486.22;1.90E-4;-60.8;45.056;55.0;
-0.004;-2.267;17;471.27;1.69E-4;-62.3;45.135;55.2;
0.298;-3.496;17;472.04;1.64E-4;-80.7;45.351;55.2;
0.231;-6.395;16;465.86;2.45E-4;-140.6;46.040;55.1;
0.017;-6.550;18;468.00;2.08E-4;-148.5;46.142;55.1;
0.060;-11.917;17;457.20;3.61E-4;-220.1;47.113;55.1;
0.348;-16.919;18;418.98;4.97E-4;-258.8;47.543;55.1;
0.404;-18.243;19;409.08;5.67E-4;-256.6;47.542;55.1;
0.385;-18.469;19;404.35;4.77E-4;-243.7;47.406;55.1;
-0.233;-18.458;19;422.32;4.82E-4;-241.9;47.487;55.1;
0.173;-8.618;17;423.05;2.40E-4;-162.3;46.442;55.1;
0.034;5.617;13;454.40;1.10E-4;150.8;42.472;55.1;
-8.615;16.663;3;494.50;5.27E-4;577.6;34.909;55.1;
-9.787;16.419;0;505.20;3.18E-4;583.5;34.803;55.1;
0.204;7.610;10;478.01;5.81E-4;230.1;41.161;55.1;
-0.104;1.028;12;461.71;8.24E-5;28.0;44.046;55.1;
-0.122;-4.730;16;425.99;1.79E-4;-102.1;45.730;55.1;
-0.142;-8.598;17;405.42;2.58E-4;-152.5;46.371;55.1;
-0.208;-11.529;17;387.58;3.11E-4;-180.2;46.715;55.1;
0.192;-11.587;17;364.46;3.57E-4;-171.2;46.533;55.1;
0.079;-11.573;17;362.60;3.02E-4;-168.0;46.621;55.1;
0.111;6.401;13;390.50;1.29E-4;154.6;42.475;55.1;
-0.317;10.887;11;436.36;5.09E-4;312.9;39.977;55.1;
-0.028;11.459;10;434.09;8.42E-4;322.3;39.764;55.1;
-0.052;9.007;11;446.82;4.62E-4;257.5;40.919;55.1;
0.205;5.473;12;439.57;1.27E-4;152.0;42.479;55.1;
-0.019;4.971;12;425.88;9.07E-5;127.3;42.785;55.1;
-0.105;4.500;12;412.71;8.67E-5;111.1;43.021;55.1;
-0.231;5.889;12;402.73;9.36E-5;138.5;42.657;55.1;
-0.073;8.311;11;423.52;1.26E-4;227.9;41.389;55.1;
0.461;9.631;11;414.66;1.80E-4;257.4;40.937;55.1;
0.002;6.855;11;424.00;9.78E-5;181.4;42.064;55.1;
0.199;4.606;12;417.42;7.35E-5;117.4;42.925;55.1;
-0.023;2.306;13;410.21;6.10E-5;55.0;43.786;55.1;
-0.036;2.361;12;406.58;6.13E-5;55.3;43.831;55.1;
-0.001;1.641;13;404.53;6.61E-5;41.1;44.012;55.1;
-0.157;1.905;13;398.91;6.31E-5;45.0;43.965;55.1;
-0.022;2.520;13;404.61;6.33E-5;59.4;43.786;55.1;
-0.041;2.211;13;411.29;6.07E-5;59.4;43.781;55.1;
0.079;2.797;13;401.98;6.81E-5;66.5;43.696;55.1;
0.143;4.187;12;399.17;5.96E-5;97.9;43.273;55.1;
-0.173;4.105;12;400.61;6.50E-5;101.2;43.254;55.0;
-0.221;2.957;13;395.72;6.46E-5;71.9;43.620;55.0;
-0.104;-2.368;16;391.15;1.92E-4;-43.6;45.125;55.0;
-0.258;-7.573;17;367.40;2.37E-4;-128.6;46.141;55.0;
-0.227;-7.251;17;358.94;1.87E-4;-112.9;46.031;55.0;
0.120;-4.923;17;349.79;1.41E-4;-85.2;45.651;55.0;
0.221;-3.577;17;360.66;1.26E-4;-61.8;45.429;55.0;
-0.032;-3.910;18;361.96;1.46E-4;-72.2;45.543;55.0;
0.017;-3.942;16;359.78;1.46E-4;-72.5;45.551;55.0;
-0.139;-5.628;17;357.58;1.69E-4;-95.4;45.828;55.0;
-0.022;-5.843;16;338.52;2.22E-4;-94.1;45.829;55.0;
0.078;-5.078;17;336.99;2.25E-4;-83.7;45.746;55.0;
0.328;-5.424;17;335.59;1.46E-4;-83.7;45.711;54.9;
-0.168;-5.726;17;334.80;1.37E-4;-86.8;45.756;54.9;
0.085;-5.162;17;323.82;1.42E-4;-81.4;45.679;55.0;
-0.059;-5.321;17;321.61;1.38E-4;-78.8;45.627;55.0;
-0.112;-5.067;18;316.65;1.84E-4;-76.4;45.641;54.9;
0.043;-4.236;18;313.58;1.33E-4;-68.1;45.588;54.9;
-0.043;-4.312;17;314.30;1.23E-4;-65.7;45.545;54.9;
-0.173;-4.271;17;308.13;1.27E-4;-62.2;45.499;54.9;
0.228;-3.650;18;301.00;1.74E-4;-58.9;45.469;54.9;
0.087;-1.879;17;305.04;1.47E-4;-28.1;45.095;54.9;
-0.101;1.195;12;306.07;7.14E-5;20.7;44.460;54.9;
-0.045;2.654;13;308.26;5.92E-5;49.0;44.073;54.9;
-0.044;4.381;13;302.29;8.43E-5;80.9;43.674;54.8;
0.082;3.760;13;310.99;6.75E-5;72.4;43.779;54.8;
0.057;1.347;12;315.02;5.48E-5;26.9;44.379;54.9;
-0.008;1.798;13;300.10;7.57E-5;31.3;44.334;54.9;
-0.080;1.962;12;295.45;6.60E-5;33.1;44.298;54.9;
0.308;3.478;14;292.78;5.99E-5;66.0;43.855;54.9;
-0.002;5.454;13;290.32;8.28E-5;99.3;43.439;54.8;
0.259;5.458;12;295.48;1.07E-4;100.2;43.423;54.8;
-0.005;4.629;13;283.21;8.75E-5;80.6;43.666;54.7;
-0.101;4.163;13;293.62;5.79E-5;73.9;43.780;54.7;
0.060;3.972;13;290.61;6.41E-5;69.5;43.843;54.8;
-0.068;4.272;13;286.32;7.99E-5;72.2;43.793;54.8;
-0.340;3.829;13;284.48;8.18E-5;65.5;43.876;54.8;
0.048;3.348;13;281.19;6.06E-5;56.2;43.986;54.8;
-0.081;3.658;13;281.67;8.99E-5;63.8;43.936;54.7;
-0.112;3.655;13;288.00;6.50E-5;66.3;43.886;54.7;
0.065;3.943;13;283.46;5.87E-5;68.6;43.856;54.7;
0.001;4.700;13;285.66;7.90E-5;81.5;43.680;54.7;
-0.054;4.694;13;285.10;9.60E-5;83.9;43.675;54.7;
-0.147;4.693;12;282.29;7.09E-5;81.7;43.692;54.7;
-0.158;4.027;13;279.20;7.06E-5;67.0;43.881;54.7;
-0.316;4.125;12;265.38;7.66E-5;65.1;43.893;54.7;
-0.029;4.223;13;269.84;7.65E-5;71.2;43.843;54.6;
0.060;3.954;13;278.82;5.69E-5;75.4;43.769;54.6;
-0.002;5.086;12;273.13;9.04E-5;89.5;43.590;54.6;
-0.132;5.598;12;279.71;8.46E-5;100.3;43.438;54.6;
-0.357;5.887;12;276.98;7.86E-5;103.1;43.408;54.6;
-0.019;5.652;13;281.31;9.93E-5;102.4;43.436;54.6;
0.075;5.697;12;279.17;1.05E-4;99.5;43.478;54.6;
0.114;5.232;13;274.84;6.54E-5;89.3;43.592;54.6;
0.025;4.943;13;263.50;7.00E-5;82.4;43.688;54.6;
0.023;4.667;13;267.44;1.02E-4;81.5;43.726;54.6;
-0.121;4.690;13;259.45;5.86E-5;76.9;43.775;54.5;
0.156;4.760;13;260.03;7.85E-5;81.1;43.692;54.5;
0.149;4.849;12;263.82;9.76E-5;79.3;43.767;54.5;
-0.083;5.112;13;254.22;7.23E-5;79.4;43.761;54.5;
-0.047;5.093;13;264.18;9.70E-5;87.2;43.642;54.5;
-0.165;6.483;13;257.89;9.10E-5;110.3;43.304;54.5;
-0.063;5.670;12;268.22;8.04E-5;97.8;43.485;54.5;
-0.073;5.283;13;273.38;9.95E-5;91.3;43.601;54.5;
0.064;4.912;13;267.05;8.00E-5;84.2;43.679;54.4;
0.059;4.467;13;283.58;6.27E-5;81.0;43.747;54.4;
0.178;4.519;13;266.31;8.30E-5;77.1;43.784;54.5;
0.010;4.824;13;250.61;7.11E-5;75.7;43.807;54.5;
-0.374;5.496;13;254.72;8.08E-5;90.5;43.636;54.4;
-0.082;5.326;12;257.76;1.14E-4;90.4;43.610;54.4;
-0.269;5.865;12;249.79;9.56E-5;95.2;43.592;54.3;
-0.029;6.454;12;245.17;9.57E-5;104.2;43.446;54.3;
-0.125;7.339;12;251.12;1.24E-4;125.7;43.136;54.4;
-0.016;8.527;12;252.25;9.83E-5;151.7;42.752;54.4;
0.160;19.838;10;287.08;5.07E-4;469.9;37.770;54.4;
0.232;20.229;10;290.93;6.16E-4;502.3;37.143;54.4;
-0.060;19.511;9;327.51;6.90E-4;505.7;36.679;54.3;
-0.438;20.352;9;309.23;6.97E-4;507.9;36.677;54.3;
0.300;19.925;10;292.12;4.69E-4;494.6;37.288;54.3;
0.192;19.711;10;301.10;5.98E-4;491.2;37.079;54.3;
0.019;20.052;9;289.65;8.16E-4;485.7;37.081;54.3;
0.114;19.651;10;298.99;5.29E-4;486.9;37.281;54.3;
0.229;19.867;10;303.99;6.02E-4;495.4;36.933;54.2;
-0.118;20.445;10;297.42;6.64E-4;501.1;36.707;54.2;
-0.502;20.404;9;295.21;7.51E-4;508.6;36.831;54.3;
-0.005;19.841;10;306.54;5.15E-4;501.8;36.976;54.3;
0.068;19.869;10;310.05;5.83E-4;504.1;36.704;54.2;
0.346;20.266;10;307.42;6.99E-4;504.4;36.577;54.2;
-0.022;19.366;9;334.32;6.42E-4;516.9;36.304;54.2;
-0.567;20.555;9;293.52;6.73E-4;519.7;36.419;54.2;
-0.645;20.281;9;319.07;9.79E-4;514.5;36.491;54.1;
0.157;19.885;9;317.96;6.46E-4;510.0;36.650;54.1;
-0.085;19.849;9;328.15;7.26E-4;513.4;36.502;54.1;
-0.352;20.123;9;342.49;6.30E-4;538.2;36.008;54.1;
-0.561;20.415;9;332.91;4.77E-4;542.0;35.737;54.1;
0.494;20.358;9;331.39;5.34E-4;547.5;35.725;54.1;
-0.089;20.082;9;344.39;7.09E-4;550.0;35.654;54.1;
-0.650;19.771;8;364.70;7.50E-4;545.7;35.711;54.1;
-0.014;18.629;8;378.69;5.38E-4;552.5;35.521;54.2;
0.709;19.406;9;355.33;6.74E-4;549.6;35.614;54.2;
